Data;DM;DS;MES;ANO;ESTAC;FER;NEB_SECO_9;NEB_SECO_15;NEB_SECO_21;NEB_SECO_MED;PA_SECO_9;PA_SECO_15;PA_SECO_21;PA_SECO_MED;TEMP_BS_SECO_9;TEMP_BS_SECO_15;TEMP_BS_SECO_21;TEMP_BS_SECO_MED;TEMP_BU_SECO_9;TEMP_BU_SECO_15;TEMP_BU_SECO_21;TEMP_BU_SECO_MED;UMID_SECO_9;UMID_SECO_15;UMID_SECO_21;UMID_SECO_MED;DV_SECO_9;DV_SECO_15;DV_SECO_21;DV_SECO_MED;VV_SECO_9;VV_SECO_15;VV_SECO_21;VV_SECO_MED;NEB_SUL_9;NEB_SUL_15;NEB_SUL_21;NEB_SUL_MED;PA_SUL_9;PA_SUL_15;PA_SUL_21;PA_SUL_MED;TEMP_BS_SUL_9;TEMP_BS_SUL_15;TEMP_BS_SUL_21;TEMP_BS_SUL_MED;TEMP_BU_SUL_9;TEMP_BU_SUL_15;TEMP_BU_SUL_21;TEMP_BU_SUL_MED;UMID_SUL_9;UMID_SUL_15;UMID_SUL_21;UMID_SUL_MED;DV_SUL_9;DV_SUL_15;DV_SUL_21;DV_SUL_MED;VV_SUL_9;VV_SUL_15;VV_SUL_21;VV_SUL_MED;NEB_NE_9;NEB_NE_15;NEB_NE_21;NEB_NE_MED;PA_NE_9;PA_NE_15;PA_NE_21;PA_NE_MED;TEMP_BS_NE_9;TEMP_BS_NE_15;TEMP_BS_NE_21;TEMP_BS_NE_MED;TEMP_BU_NE_9;TEMP_BU_NE_15;TEMP_BU_NE_21;TEMP_BU_NE_MED;UMID_NE_9;UMID_NE_15;UMID_NE_21;UMID_NE_MED;DV_NE_9;DV_NE_15;DV_NE_21;DV_NE_MED;VV_NE_9;VV_NE_15;VV_NE_21;VV_NE_MED;NEB_N_9;NEB_N_15;NEB_N_21;NEB_N_MED;PA_N_9;PA_N_15;PA_N_21;PA_N_MED;TEMP_BS_N_9;TEMP_BS_N_15;TEMP_BS_N_21;TEMP_BS_N_MED;TEMP_BU_N_9;TEMP_BU_N_15;TEMP_BU_N_21;TEMP_BU_N_MED;UMID_N_9;UMID_N_15;UMID_N_21;UMID_N_MED;DV_N_9;DV_N_15;DV_N_21;DV_N_MED;VV_N_9;VV_N_15;VV_N_21;VV_N_MED;NEB_BR_9;NEB_BR_15;NEB_BR_21;NEB_BR_MED;PA_BR_9;PA_BR_15;PA_BR_21;PA_BR_MED;TEMP_BS_BR_9;TEMP_BS_BR_15;TEMP_BS_BR_21;TEMP_BS_BR_MED;TEMP_BU_BR_9;TEMP_BU_BR_15;TEMP_BU_BR_21;TEMP_BU_BR_MED;UMID_BR_9;UMID_BR_15;UMID_BR_21;UMID_BR_MED;DV_BR_9;DV_BR_15;DV_BR_21;DV_BR_MED;VV_BR_9;VV_BR_15;VV_BR_21;VV_BR_MED;TAR_SECO_CSO;TAR_SECO_CP;TAR_SECO_IP;TAR_SECO_IND;TAR_SECO_PP;TAR_SECO_RED;TAR_SECO_RR;TAR_SECO_RRA;TAR_SECO_RRI;TAR_SECO_SP1;TAR_SECO_SP1;TAR_SECO_MED;TAR_SUL_CSO;TAR_SUL_CP;TAR_SUL_IP;TAR_SUL_IND;TAR_SUL_PP;TAR_SUL_RED;TAR_SUL_RR;TAR_SUL_RRA;TAR_SUL_RRI;TAR_SUL_SP1;TAR_SUL_SP2;TAR_SUL_MED;TAR_NE_CSO;TAR_NE_CP;TAR_NE_IP;TAR_NE_IND;TAR_NE_PP;TAR_NE_RED;TAR_NE_RR;TAR_NE_RRA;TAR_NE_RRI;TAR_NE_SP1;TAR_NE_SP2;TAR_NE_MED;TAR_N_CSO;TAR_N_CP;TAR_N_IP;TAR_N_IND;TAR_N_PP;TAR_N_RED;TAR_N_RR;TAR_N_RRA;TAR_N_RRI;TAR_N_SP1;TAR_N_SP2;TAR_N_MED;TAR_BR_CSO;TAR_BR_CP;TAR_BR_IP;TAR_BR_IND;TAR_BR_PP;TAR_BR_RED;TAR_BR_RR;TAR_BR_RRA;TAR_BR_RRI;TAR_BR_SP1;TAR_BR_SP2;TAR_BR_MED;Meta_Selic;Taxa_Selic;CDI;DolarC;DolarC_var;DolarV;DolarV_var;EuroC;EuroC_var;EuroV;EuroV_var;IBV_Cot;IBV_min;IBV_max;IBV_varabs;IBV_varperc;IBV_vol;INPC_m;INPC_ac;IPCA_m;IPCA_ac;IPA-M_m;IPA-M_ac;IPA-DI_m;IPA-DI_ac;IGP-M_m;IGP-M_ac;IGP-DI_m;IGP-DI_ac;PAB_o;PAB_d;TVP_o;TVP_d;PICV_o;PICV_d;CCU_o;CCU_d;CS_o;CS_d;UCPIIT_FGV_o;UCPIIT_FGV_d;CPCIIT_CNI_o;CPCIIT_CNI_d;VIR_o;VIR_d;HTPIT_o;HTPIT_d;SRIT_o;SRIT_d;PPOB;PGN;PIG_o;PIG_d;PIBCa_o;PIBCa_d;PIBI_o;PIBI_d;PIBCo_o;PIBCo_d;PIA_o;PIA_d;ICC;INEC;ICEI;DBNDES;IEG_o;IEG_d;IETIT_o;IETIT_d;IETC_o;IETC_d;IETS_o;IETS_d;IETCV_o;IETCV_d;PO;TD;BM;PME
24/11/2017;24;5;11;2017;4;0;7.25;7.27;6.19;6.86;959.36;957.76;956.2;957.77;24.49;29.11;24.18;25.53;23.28;25.15;23.16;23.7;80.85;63.47;83.44;77.48;14.48;16.35;8.76;12.8;1.35;1.24;0.69;1.08;1.17;3.22;2.65;2.24;965.19;964.85;961.46;963.71;22.16;27.88;20.87;23.11;17.91;19.52;16.77;17.89;66.74;44.83;66.22;61.07;20.62;24.75;16.9;20.26;1.76;2.24;0.94;1.57;8.05;7.08;4.64;6.53;980.87;978.51;978.44;979.37;27.23;30.67;27.19;28.07;24.37;24.6;24.05;24.31;70.67;56.12;71.62;67.39;10.2;13.04;12.53;11.78;2.96;2.7;2.54;2.74;7.66;7.38;6.72;7.24;997.3;994.84;995.68;996.08;26.71;31.19;27.12;27.99;25.17;26.41;25.59;25.64;83.25;66;84.58;79.44;11.46;13.91;8.49;10.96;1.51;1.93;0.94;1.4;6.33;6.48;5.36;6;974.03;972.42;971.21;972.57;24.89;29.46;24.56;25.91;22.57;23.93;22.31;22.82;76.54;58.97;78;72.69;14.12;17.09;11.57;13.91;1.8;1.89;1.24;1.61;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.23;-0.22;3.23;-0.22;3.85;0.41;3.85;0.4;74157.38;74093.2;74542.32;-329.2;-0.44;2587918;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
25/11/2017;25;6;11;2017;4;0;4.99;6.41;5.33;5.47;959.49;956.21;957.78;958.03;26.58;31.54;24.82;27.16;23.88;25.52;24.06;24.36;72.86;52.31;80.55;70.61;12.43;15.69;8.36;11.72;1.54;2.11;0.76;1.39;8.39;9.56;2.48;6.46;964.92;963.95;964.8;964.63;19.48;20.18;21.16;20.29;16.6;17.53;17.14;17.03;75.52;79.06;67.43;73.37;9.57;11.63;10.38;10.39;2.37;2.63;1.52;2.12;6.7;5.84;4.51;5.66;981.54;978.01;979.96;980.06;26.92;30.79;26;27.54;24.35;24.83;23.92;24.31;69.38;55.05;75.48;68.09;11.02;12.96;9.56;10.96;3.31;2.72;2.45;2.84;7.49;6.86;6.69;7.03;997.89;994;996.3;996.32;26.58;31.85;26.73;27.95;25.32;26.58;25.1;25.55;83.54;62.93;83;78.19;10.43;14.65;11.06;11.72;1.77;1.87;1.23;1.6;6.58;6.93;4.9;6.04;974.36;971.33;972.98;973.08;25.15;29.09;24.56;25.92;22.64;23.79;22.58;22.9;74.8;60.46;77.57;72.25;11.29;14.11;9.89;11.47;2.17;2.3;1.37;1.9;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.23;0;3.23;0;3.85;0;3.85;0;74157.38;74093.2;74542.32;-329.2;0;2587918;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
26/11/2017;26;7;11;2017;4;0;8.36;8.09;6;7.41;960.36;957.65;957.14;958.47;24.62;28.65;25.16;25.83;22.75;23.85;22.89;23.08;80.75;64.55;79.45;76.21;14.75;15.35;9.33;12.87;0.98;1.35;0.82;1.01;8.72;6.67;9.43;8.48;961.67;960.15;961.98;961.41;18.39;23.31;17.53;19.3;16.98;19.37;16.75;17.49;86.83;68.56;92.48;84.38;18.25;21.31;17.05;18.56;2.04;1.9;1.58;1.84;5.33;5.28;2.85;4.39;980.91;979.57;978.17;979.55;27.15;31.68;26.05;27.87;24.76;25.3;23.87;24.56;66.81;50.08;72.19;64.64;11.56;11.71;11.25;11.48;3;2.41;2.17;2.54;6.77;6.69;5.4;6.24;997.89;993.73;994.85;995.71;27.1;31.64;27.2;28.27;25.42;26.78;25.19;25.67;81.66;63;82.65;77.36;13.23;17.07;10.44;13.14;1.18;1.87;1.01;1.29;7.51;6.95;5.87;6.76;974.1;971.57;971.47;972.48;24.33;28.76;24.15;25.37;22.37;23.68;22.19;22.63;78.97;61.8;81.14;75.49;15.19;16.7;11.97;14.36;1.69;1.79;1.33;1.58;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.23;0;3.23;0;3.85;0;3.85;0;74157.38;74093.2;74542.32;-329.2;0;2587918;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
27/11/2017;27;1;11;2017;4;0;7.05;7.54;7.86;7.48;958.18;956.75;959.02;958.13;25.3;30;23.45;25.78;22.69;24.9;22.84;23.3;77.35;60.58;84.76;75.94;16;14.17;14.76;15.08;0.91;0.95;0.79;0.88;3.91;3.72;4;3.9;963.98;964.3;961.09;962.97;21.17;26.41;19.15;21.72;18.39;19.76;17.58;18.43;76.22;52.72;85.67;73.89;15.24;16.31;6.13;12.09;1.02;1.94;0.63;1.1;4.1;4.61;2.64;3.68;981.67;979.01;978.93;979.98;27.75;32.57;26.34;28.43;24.8;25.83;24.2;24.83;64.99;48.9;69.9;62.81;11.35;14.38;10.45;11.77;3.01;3.01;2.23;2.72;5.42;6.3;4.73;5.38;997.14;994.68;996.45;996.27;28.13;32.77;27.51;29.06;25.29;26.61;25.54;25.71;77.05;60;81.36;74.4;8.26;15.18;6;9.14;1.64;1.81;0.77;1.35;5.55;5.92;5.35;5.57;973.25;971.84;972.64;972.67;25.53;30.37;24;26.17;22.68;24.25;22.45;22.98;74.24;56.26;80.98;72.27;13.85;14.92;10.9;13.01;1.52;1.76;1.07;1.41;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.22;-0.25;3.22;-0.25;3.84;-0.12;3.85;-0.1;74058.91;73158.98;74157.15;-98.46;-0.13;2897742;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
28/11/2017;28;2;11;2017;4;0;7.03;7.85;7.86;7.54;958.41;956.22;957.14;957.39;25.79;28.54;24.68;26.06;22.83;24.23;23.48;23.42;77.25;66.83;82.29;76.54;10.36;14.75;8.6;10.8;0.91;1.41;0.59;0.91;4.39;5.06;3.13;4.08;968.58;968.12;965.55;967.33;21.12;25.27;20.49;21.92;17.77;19.54;17.74;18.2;71.35;58.39;76.61;70.08;11.48;12.75;11.76;11.9;1.91;2.43;1.81;2;4.54;4.46;2.84;3.88;981.19;978.25;980.09;980.04;28.02;32.85;26.92;28.81;24.95;26.21;24.86;25.23;63.92;46.74;69.06;61.55;9.71;12.71;10.7;10.83;2.78;2.35;2.59;2.6;6.09;6.75;5.28;5.95;997.58;994.1;995.6;995.96;27.79;32.74;28.23;29.19;25.47;26.81;25.68;25.88;80.39;60;80.22;75.23;9.57;12.59;8.59;9.96;1.58;1.96;0.95;1.44;5.75;6.33;5.35;5.75;974.28;972;972.53;973.05;25.73;29.75;24.92;26.43;22.72;24.11;22.86;23.12;73.65;58.85;78.12;71.62;10.68;13.89;10.06;11.25;1.64;1.95;1.34;1.6;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.22;0.04;3.22;0.04;3.83;-0.47;3.83;-0.47;74139.72;74056.4;74988.56;80.8;0.11;3124367;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
29/11/2017;29;3;11;2017;4;0;6.18;7.26;7.12;6.8;957.32;953.7;956.75;956.2;25.57;29.07;23.86;25.8;23.56;25.22;23.59;23.99;76.71;62.3;85.7;76.48;12.46;15.45;6.88;11.11;1.23;1.36;0.74;1.08;4.74;5.33;3.78;4.53;966.96;964.65;966.89;966.36;20.77;25.82;20.23;21.83;17.47;19.6;17.43;17.99;71.7;55.17;75.96;69.16;12.33;12.69;10.57;11.76;2.22;2.59;2.48;2.41;6.1;5.02;2.6;4.52;980.2;976.61;978.72;978.75;27.96;32.65;27.08;28.8;24.8;26.08;24.72;25.09;65.72;49.88;69.17;63.05;10.58;14.54;9.91;11.32;2.57;2.27;2.22;2.36;7.24;6.68;5.25;6.35;997.46;992.64;995.54;995.54;27.31;32.18;27.87;28.74;25.55;26.84;25.54;25.87;81.75;60.75;80.94;76.2;12.81;15.97;10.57;12.76;1.64;1.85;1.07;1.48;6.1;6.29;5.16;5.79;973.32;969.75;972.37;972.07;25.38;29.77;24.58;26.18;22.78;24.35;22.77;23.17;74.13;57.57;79.16;71.88;12.33;14.78;9.47;11.87;1.81;1.92;1.53;1.73;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.21;-0.3;3.21;-0.3;3.8;-0.63;3.8;-0.65;72700.45;72700.45;74514.86;-1439.27;-1.94;3751990;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
30/11/2017;30;4;11;2017;4;0;8.08;9.01;7.14;7.96;955.03;952.38;953.82;953.91;23.94;26.43;24.12;24.63;21.14;23.11;22.95;22.31;81.21;71.98;82.78;79.49;14.79;15.14;10.63;13.32;1.34;1.5;0.98;1.24;7.04;7.44;7.09;7.16;963.25;961.83;962.98;962.79;20.07;23.92;20.33;21.13;16.96;18.77;17.37;17.56;73.13;60.83;74.78;70.68;9.33;10.44;10.14;9.91;2.81;3.51;3.06;3.08;6.92;6.74;3.55;5.61;980.02;977.08;976.98;978.15;27.95;31.72;27.29;28.64;25.01;25.71;25.14;25.23;67.41;54.1;70.02;65.06;10.32;11.45;11.45;11.03;2.72;2.48;2.28;2.5;7.68;7.32;6.3;7.07;996.34;992.51;994.33;994.63;27;31.88;27.24;28.31;25.3;26.78;25.98;25.92;83.08;63.16;83.77;78.36;8.7;15.35;7.09;9.76;1.44;1.66;0.85;1.27;7.66;7.9;6.21;7.18;971.42;968.71;969.86;970.16;24.54;28.08;24.53;25.42;21.85;23.39;22.64;22.53;76.92;64.08;78.42;74.27;11.49;13.72;10.2;11.57;1.95;2.17;1.69;1.9;486.12;504.53;297.95;441.95;490.6;498.15;370.58;305.11;361.05;391.27;420.75;465.72;471.24;467.32;288.15;433.86;488.39;474.09;343.2;271.44;362.98;366.22;425.17;439.87;465.28;478.27;288.94;403;479;463.9;360.3;243;224.6;353.09;279.66;428.66;541.75;566.24;337.58;497.25;535.64;532.51;395.07;291.68;263.55;430.15;0;512.71;482.43;501.13;297.22;436.41;492.59;489.17;361.73;247.76;299.53;379.55;383.21;457;7.5;7.4;7.39;3.26;1.49;3.26;1.49;3.88;2.09;3.88;2.11;71970.99;71215.19;72700.45;-729.46;-1;5514247;0.18;1.94;0.28;2.8;0.66;-3.07;1.06;-2.49;0.8;-0.33;0.52;-0.86;105.17;108.21;90.64;90.29;74.69;72.88;98.94;83.64;105.41;105.89;93.08;90.66;95.77;94.91;84.01;83.97;79.17;78.17;104.75;102.44;123.82;158.05;90.5;88.3;78.3;75.8;89.6;89.6;95.7;89.9;249075;121.63;103.96;101;56.5;61045.05;175.33;173.09;138.48;136.62;217.97;217.3;185.97;184.66;172.33;168.76;91949;12.03;264219.8;223157.43
01/12/2017;1;5;12;2017;4;0;9.56;9.42;9.21;9.39;954.57;954.3;952.73;953.81;22.45;24.8;22.32;22.98;21.62;22.86;22.52;22.27;90.08;81.87;90.38;88.14;18.68;22.28;9.6;16.18;1.37;1.62;0.74;1.19;5.48;6.28;5.7;5.76;963.37;962.89;961.27;962.46;20.78;24.86;19.6;21.36;17.71;19.47;17.18;17.95;73.52;59.83;78.48;71.96;9.95;12.38;8.86;10.15;3.12;2.98;2.03;2.67;7.24;6.6;5.02;6.25;980.07;977.02;976.36;977.91;27.76;31.69;26.28;28.19;24.56;25.87;24.23;24.77;67.62;52.81;75.34;66.81;11.25;10.69;11.87;11.34;3.05;3.06;2.72;2.93;7.37;7.57;6.94;7.26;996.1;993.15;993.83;994.51;26.68;31.45;27.11;28.03;25.37;26.48;25.58;25.73;84.92;64.97;83.89;79.54;8.03;13.44;9.3;9.86;1.55;2.25;1.07;1.55;7.88;7.91;7.24;7.65;971.19;969.81;968.85;969.97;23.97;27.41;23.46;24.64;22.1;23.39;22.2;22.46;81.41;68.59;83.59;79.02;13.3;16.01;10.31;12.85;2.08;2.3;1.52;1.92;485.78;499.63;291.3;442.01;497.3;494.87;362.69;306.98;392.82;391.22;452.73;464.92;470.14;464.67;280.03;433.49;482.54;473.21;341.86;277.35;291.14;365.71;419.45;435.37;460.42;469.6;281.56;371.3;473.51;458.77;353.94;234.97;221.09;347.15;337.37;422.08;557.42;569.85;332.3;504.41;556.26;547.37;400.4;370.82;370.77;431.86;0;524.57;480.7;493.62;289.77;431.62;495.42;486.31;355.96;241.32;281.11;376.85;404.77;454.26;7.5;7.4;7.39;3.26;0.06;3.26;0.06;3.87;-0.3;3.87;-0.32;72264.45;71487.73;72472.18;293.46;0.41;3096013;0.26;2.07;0.44;2.95;1.24;-2.55;1.07;-2.52;0.74;-0.42;0.89;-0.52;97.95;103.54;88.09;92.8;65.59;74.35;125.65;83.82;132.26;103.41;92.23;90.78;91.77;94.42;78.34;83.81;72.8;79.19;119.22;101.37;128.82;163.26;80.8;90.9;66.4;76.6;81.6;91.5;82.5;92.1;213707;126.93;109.46;100.5;58.3;70750.79;173.77;173.34;136.33;136.77;218.14;217.52;184.74;184.84;167.77;168.89;92108;11.79;296755.46;250363.68
02/12/2017;2;6;12;2017;4;0;9.39;8.88;8.86;9.07;955.65;954.04;954.13;954.68;22.8;26.02;22.2;23.38;22.61;24.79;22.48;23.1;89.06;78.81;91.86;87.55;18.2;20.14;14.27;17.21;1.29;1.63;0.76;1.18;5.04;6.39;4.13;5.04;963.91;962.66;962.55;963.09;21.94;26.95;20.86;22.79;18.54;20.63;17.99;18.86;71.7;56.89;75.96;69.59;9.38;13;14.05;12.04;2.77;2.01;2.69;2.55;6.66;6.8;4.74;5.98;980;976.24;977.97;978.3;27.44;31.23;26.54;28.05;24.35;25.26;24.64;24.69;67.74;53.04;73.45;66.2;12.29;12.7;10.04;11.55;2.83;2.57;2.62;2.68;7.51;7.03;6.26;6.92;995.79;992.31;994.8;994.54;26.31;31.96;27.26;28.08;25.14;27.01;25.37;25.69;85.38;64;82.77;79.06;11.65;14;10;11.62;1.55;1.89;1.12;1.48;7.6;7.63;6.67;7.26;971.64;969.37;970.2;970.53;24.22;28.33;23.72;25.06;22.5;24.28;22.41;22.91;80.62;66.62;83.47;78.19;13.62;15.78;12.76;13.84;1.94;1.96;1.61;1.82;485.78;499.63;291.3;442.01;497.3;494.87;362.69;306.98;392.82;391.22;452.73;464.92;470.14;464.67;280.03;433.49;482.54;473.21;341.86;277.35;291.14;365.71;419.45;435.37;460.42;469.6;281.56;371.3;473.51;458.77;353.94;234.97;221.09;347.15;337.37;422.08;557.42;569.85;332.3;504.41;556.26;547.37;400.4;370.82;370.77;431.86;0;524.57;480.7;493.62;289.77;431.62;495.42;486.31;355.96;241.32;281.11;376.85;404.77;454.26;7.5;7.4;7.39;3.26;0;3.26;0;3.87;0;3.87;0;72264.45;71487.73;72472.18;293.46;0;3096013;0.26;2.07;0.44;2.95;1.24;-2.55;1.07;-2.52;0.74;-0.42;0.89;-0.52;97.95;103.54;88.09;92.8;65.59;74.35;125.65;83.82;132.26;103.41;92.23;90.78;91.77;94.42;78.34;83.81;72.8;79.19;119.22;101.37;128.82;163.26;80.8;90.9;66.4;76.6;81.6;91.5;82.5;92.1;213707;126.93;109.46;100.5;58.3;70750.79;173.77;173.34;136.33;136.77;218.14;217.52;184.74;184.84;167.77;168.89;92108;11.79;296755.46;250363.68
03/12/2017;3;7;12;2017;4;0;8.5;8.13;8.64;8.46;957.84;955.4;953.22;955.5;24.32;27.91;23.12;24.76;23.87;24.93;23.55;24.02;85.71;72.02;90.07;83.92;15.72;20.46;15.83;16.95;1.09;1.46;0.87;1.1;7.61;8.22;5.39;6.93;962.51;960.71;961.59;961.71;21.4;26.4;21.62;22.73;18.88;21.33;19.07;19.56;78.44;62.78;78.87;74.69;13.31;19.81;12.9;14.78;2.12;2.24;2.13;2.15;6.66;7.01;5.81;6.43;979.86;977.13;977.79;978.4;28.05;32.39;26.44;28.53;24.61;25.33;24.29;24.67;64.79;49.25;73.97;64.35;8.71;11.51;11.08;10.3;3.25;2.8;2.39;2.82;7.15;6.41;6.41;6.69;995.56;991.81;993.23;993.75;27.06;32.18;27.43;28.48;25.13;26.93;25.55;25.74;82.69;63.5;83.64;78.25;11.19;11.41;7.7;9.94;1.47;1.61;0.72;1.22;7.73;7.58;7.05;7.44;972.62;969.84;969.34;970.7;25;29.34;24.27;25.81;23.12;24.58;22.99;23.43;79.56;63.96;83.47;77.13;13;16.64;12.55;13.74;1.81;1.93;1.41;1.69;485.78;499.63;291.3;442.01;497.3;494.87;362.69;306.98;392.82;391.22;452.73;464.92;470.14;464.67;280.03;433.49;482.54;473.21;341.86;277.35;291.14;365.71;419.45;435.37;460.42;469.6;281.56;371.3;473.51;458.77;353.94;234.97;221.09;347.15;337.37;422.08;557.42;569.85;332.3;504.41;556.26;547.37;400.4;370.82;370.77;431.86;0;524.57;480.7;493.62;289.77;431.62;495.42;486.31;355.96;241.32;281.11;376.85;404.77;454.26;7.5;7.4;7.39;3.26;0;3.26;0;3.87;0;3.87;0;72264.45;71487.73;72472.18;293.46;0;3096013;0.26;2.07;0.44;2.95;1.24;-2.55;1.07;-2.52;0.74;-0.42;0.89;-0.52;97.95;103.54;88.09;92.8;65.59;74.35;125.65;83.82;132.26;103.41;92.23;90.78;91.77;94.42;78.34;83.81;72.8;79.19;119.22;101.37;128.82;163.26;80.8;90.9;66.4;76.6;81.6;91.5;82.5;92.1;213707;126.93;109.46;100.5;58.3;70750.79;173.77;173.34;136.33;136.77;218.14;217.52;184.74;184.84;167.77;168.89;92108;11.79;296755.46;250363.68
