Data;CEE_SECO_01;CEE_SECO_02;CEE_SECO_03;CEE_SECO_04;CEE_SECO_05;CEE_SECO_06;CEE_SECO_07;CEE_SECO_08;CEE_SECO_09;CEE_SECO_10;CEE_SECO_11;CEE_SECO_12;CEE_SECO_13;CEE_SECO_14;CEE_SECO_15;CEE_SECO_16;CEE_SECO_17;CEE_SECO_18;CEE_SECO_19;CEE_SECO_20;CEE_SECO_21;CEE_SECO_22;CEE_SECO_23;CEE_SECO_24;CEE_SECO_MED;CEE_SECO_CSO;CEE_SECO_CP;CEE_SECO_IP;CEE_SECO_IND;CEE_SECO_PP;CEE_SECO_RED;CEE_SECO_RR;CEE_SECO_RRA;CEE_SECO_RRI;CEE_SECO_SP1;CEE_SECO_SP2;CEE_SECO_TOT;CEE_SUL_01;CEE_SUL_02;CEE_SUL_03;CEE_SUL_04;CEE_SUL_05;CEE_SUL_06;CEE_SUL_07;CEE_SUL_08;CEE_SUL_09;CEE_SUL_10;CEE_SUL_11;CEE_SUL_12;CEE_SUL_13;CEE_SUL_14;CEE_SUL_15;CEE_SUL_16;CEE_SUL_17;CEE_SUL_18;CEE_SUL_19;CEE_SUL_20;CEE_SUL_21;CEE_SUL_22;CEE_SUL_23;CEE_SUL_24;CEE_SUL_MED;CEE_SUL_ CSO;CEE_SUL_ CP;CEE_SUL_ IP;CEE_SUL_ IND;CEE_SUL_ PP;CEE_SUL_ RED;CEE_SUL_ RR;CEE_SUL_ RRA;CEE_SUL_ RRI;CEE_SUL_ SP1;CEE_SUL_ SP2;CEE_SUL_TOT;CEE_NE_01;CEE_NE_02;CEE_NE_03;CEE_NE_04;CEE_NE_05;CEE_NE_06;CEE_NE_07;CEE_NE_08;CEE_NE_09;CEE_NE_10;CEE_NE_11;CEE_NE_12;CEE_NE_13;CEE_NE_14;CEE_NE_15;CEE_NE_16;CEE_NE_17;CEE_NE_18;CEE_NE_19;CEE_NE_20;CEE_NE_21;CEE_NE_22;CEE_NE_23;CEE_NE_24;CEE_NE_MED;CEE_NE_CSO;CEE_NE_CP;CEE_NE_IP;CEE_NE_IND;CEE_NE_PP;CEE_NE_RED;CEE_NE_RR;CEE_NE_RRA;CEE_NE_RRI;CEE_NE_SP1;CEE_NE_SP2;CEE_NE_TOT;CEE_NO_01;CEE_NO_02;CEE_NO_03;CEE_NO_04;CEE_NO_05;CEE_NO_06;CEE_NO_07;CEE_NO_08;CEE_NO_09;CEE_NO_10;CEE_NO_11;CEE_NO_12;CEE_NO_13;CEE_NO_14;CEE_NO_15;CEE_NO_16;CEE_NO_17;CEE_NO_18;CEE_NO_19;CEE_NO_20;CEE_NO_21;CEE_NO_22;CEE_NO_23;CEE_NO_24;CEE_NO_MED;CEE_NO_CSO;CEE_NO_CP;CEE_NO_IP;CEE_NO_IND;CEE_NO_PP;CEE_NO_RED;CEE_NO_RR;CEE_NO_RRA;CEE_NO_RRI;CEE_NO_SP1;CEE_NO_SP2;CEE_NO_TOT;CEE_BR_01;CEE_BR_02;CEE_BR_03;CEE_BR_04;CEE_BR_05;CEE_BR_06;CEE_BR_07;CEE_BR_08;CEE_BR_09;CEE_BR_10;CEE_BR_11;CEE_BR_12;CEE_BR_13;CEE_BR_14;CEE_BR_15;CEE_BR_16;CEE_BR_17;CEE_BR_18;CEE_BR_19;CEE_BR_20;CEE_BR_21;CEE_BR_22;CEE_BR_23;CEE_BR_24;CEE_BR_Med;CEE_BR_CSO;CEE_BR_CP;CEE_BR_IP;CEE_BR_IND;CEE_BR_PP;CEE_BR_RED;CEE_BR_RR;CEE_BR_RRA;CEE_BR_RRI;CEE_BR_SP1;CEE_BR_SP2;CEE_BR_TOT
30/06/2018;31487.98;29431.25;28182.86;27612.33;27436.14;28030.44;28660.41;29443.05;31793.02;33490.22;34521.08;34763.95;34691.67;34766.18;34549.31;34447.69;34571.07;37509.54;41399.91;39726.27;37469.48;35464.55;33155.66;31078.94;33070.13;185689.71;1498.08;43034.49;74083.14;36367.92;349667.12;49093.95;26.2;21800.07;31771.47;650.84;793683;9480.9;8776.44;8362.32;8158.77;8074.23;8255.82;8714.11;9183.5;9862.82;10300.15;10685.38;10756.82;10314.64;10255.02;10063.54;9919.72;9984.04;11107.07;12529.44;11725.99;10815.01;10205.28;9460.59;8715.39;9821.12;49167.79;259.06;11628.99;37822.93;7671.63;94805.96;24520.91;133.51;1659.97;7845.14;191.11;235706.99;9507.41;9260.79;9169.53;9110.71;9050.42;8662.07;8135.31;8480.46;8966.09;9311.68;9612.96;9757.84;9816.5;9754.55;9638.11;9679.71;9598.26;10281.91;11321.52;11051.68;10731.63;10516.97;10186.45;9779.63;9640.92;46818.28;271.98;14178.76;19690.7;13621.38;105494.94;9901.06;820.02;8916.58;11231.04;437.43;231382.19;5456.02;5349.29;5231.36;5081.37;4974.25;4893.06;4658.79;4518.82;4659.47;4811.52;4862.35;4902.87;4897.23;4913.5;5063.47;5139.33;5072.76;4874.49;5164.86;5433.76;5407.63;5392.87;5373.97;5330.89;5061;25955.83;273.59;6541.16;10616.44;10827.08;57715.6;5657.9;4.95;697.14;3174.23;0;121463.93;55932.31;52817.77;50946.07;49963.18;49535.04;49841.39;50168.62;51625.83;55281.4;57913.57;59681.77;60181.48;59720.04;59689.25;59314.43;59186.45;59226.13;63773.01;70415.73;67937.7;64423.75;61579.67;58176.67;54904.85;57593.17;309071.64;2191.25;72979.93;146363.29;65508.89;615156.88;82305.32;1158.85;30956.78;55474.41;1068.86;1382236.11
01/07/2018;28960.65;27235.75;26033.6;25364.3;25126.84;25142.01;24866.01;24488.33;26050.88;27455.69;28806.28;29716.57;29946.31;29491.49;29476.03;29521.53;30287.07;33263.39;38557.26;36372.81;35147.23;34133.29;32458.87;30213.53;29504.82;162269.81;1207.23;42653.04;68159.69;30643.63;306347.37;45765.05;23.46;21039.57;27880.22;2126.65;708115.72;7928.35;7376.33;6983.19;6788.84;6690.16;6716.87;6878.86;6874.24;7340.13;7996.14;8653.71;8986.32;8602.91;8243.37;8207.72;8155.35;8341.02;9382.02;11552.79;10864.45;10359.23;9991.41;9425.89;8814.54;8381.41;41048.53;177.7;9997.17;34429.65;6575.23;80866.87;19734.16;109.21;1460.37;6587.04;167.9;201153.84;9406.8;9139.37;8939.6;8850.48;8804.62;8477.4;7869.3;7835.14;7896.89;8031.4;8128.88;8410.12;8552.8;8629.7;8588.41;8631.55;8603.67;9480.4;10542.49;10289.31;9980.24;9895.95;9624.74;9118.6;8905.33;42462.34;246.49;14010.31;19491.33;11841.41;95265.18;9593.44;808.08;8807.49;10750.22;451.58;213727.86;5214.72;5123.17;4997.28;4906.79;4817.62;4733.8;4473.27;4262.46;4216.38;4275.43;4314.74;4383.18;4442.83;4505.71;4629.01;4694.7;4693.82;4666.07;4960.75;5221.82;5196.8;5252.91;5285.47;5241.21;4771.25;24351.13;271.84;6369.98;10409.24;9916.65;54074.89;5323.26;9.13;791.3;2992.52;0;114509.94;51510.52;48874.62;46953.67;45910.41;45439.24;45070.08;44087.44;43460.17;45504.28;47758.66;49903.61;51496.19;51544.85;50870.27;50901.17;51003.13;51925.58;56791.88;65613.29;62748.39;60683.5;59273.56;56794.97;53387.88;51562.81;271902.78;1871.93;68363.97;137799.88;56258.48;543153.53;74388.88;1069.21;30311.08;49464.98;2922.63;1237507.36
02/07/2018;28278.75;26896.43;26138.15;25816.67;26026.01;27407.15;29629.14;31394.6;33996.55;36037.54;36154.84;32493.38;31996.05;36794.93;38343.17;38829.36;38581.26;39144.36;41455.46;40433.69;39556.4;39026.66;36908.76;33540.99;33953.35;186735.68;1389.25;49083.96;78436.31;35263.86;352536.22;52665.17;27;24211.76;32083.8;2447.29;814880.3;8094.64;7700.97;7534.42;7505.54;7666.4;8240.55;9560.9;10766.22;11630.3;12102.17;12218.71;10866.02;10112.28;11927.81;12443.51;12545.84;12647.3;12916.63;13209.08;12732.04;12193.19;12013.92;11282.73;10193.48;10754.36;52670.22;228.01;12827.58;44177.39;8436.81;103761.96;25321.31;140.13;1873.84;8451.97;215.44;258104.65;8801.41;8701.12;8568.74;8510.04;8471.95;8396.25;8010.08;8370.62;8868.07;9177.81;9148.57;8563.02;8542.16;9253.59;9700.62;9874.52;9891.96;10046.75;10390.28;10190.18;10051.24;10451.27;10294.61;9841.3;9254.84;44128.88;256.16;14560.18;20256.32;12306.15;99004.11;9969.96;839.79;9153.17;11172.14;469.3;222116.16;5165.06;5077.3;4956.4;4877.42;4813.56;4764.26;4544.78;4489.21;4701.11;4840.27;4829.11;4698.9;4718.64;5023.59;5416.95;5501.36;5496.46;5242.96;5175.56;5373.84;5427.24;5574.86;5654.49;5562.51;5080.24;25928.16;289.44;6782.51;11083.36;10558.88;57576.89;5668;9.72;842.54;3186.33;0;121925.84;50339.86;48375.82;47197.71;46709.67;46977.92;48808.21;51744.9;55020.65;59196.03;62157.79;62351.23;56621.32;55369.13;62999.92;65904.25;66751.08;66616.98;67350.7;70230.38;68729.75;67228.07;67066.71;64140.59;59138.28;59042.79;311346.49;2143.48;78281.22;157789.89;64419.65;621946.36;85180.14;1224.31;34708.17;56640.65;3346.6;1417026.95
03/07/2018;30785.17;28980.99;27845.6;27456.77;27743.42;29246.77;31555.74;33377.04;35814.01;37642.16;39042.09;39351.16;38734.92;39624.88;40181.61;40340.63;40067.69;39477.14;42683.33;41037.7;40199.08;39682.74;37218.57;34138.91;35926.17;197585.77;1469.97;51935.94;82993.78;37312.83;373019.99;55725.23;28.57;25618.56;33947.99;2589.49;862228.12;9170.85;8610.54;8291.65;8212.86;8319.17;8864.12;10142.62;11350.46;12238.22;12593.66;13033.97;13119.58;11974.71;12497.34;12791.4;12867.94;13073.8;13201.08;13920.99;13305.06;12738.78;12566.59;11829.23;10549.79;11469.35;56171.93;243.17;13680.4;47114.47;8997.72;110660.44;27004.77;149.45;1998.42;9013.89;229.76;275264.41;9451.71;9209.34;9032.42;8941.14;8913.11;8779;8545;9108.95;9928.79;10386.22;10745.9;10941.6;10768.28;11045.76;11357.39;11311.61;10954.66;10699.45;10886.02;10500.6;10260.91;10662.82;10477.51;10002.05;10121.26;48260.14;280.14;15923.27;22152.67;13458.23;108272.68;10903.33;918.41;10010.07;12218.06;513.23;242910.24;5425.03;5293.47;5152.82;5050.63;4960;4901.12;4693.09;4641.51;4976.72;5200.06;5309.13;5293.68;5209.66;5419.48;5568.89;5598;5478.01;5259.44;5203.82;5356.64;5414.5;5536.21;5620.23;5563.77;5255.25;26821.33;299.41;7016.15;11465.16;10922.61;59560.28;5863.25;10.06;871.56;3296.09;0;126125.91;54832.76;52094.34;50322.49;49661.4;49935.7;51791.01;54936.45;58477.96;62957.74;65822.1;68131.09;68706.02;66687.57;68587.46;69899.29;70118.18;69574.16;68637.11;72694.16;70200;68613.27;68448.36;65145.54;60254.52;62772.03;331011.64;2278.86;83225.59;167756.15;68488.5;661229.5;90560.26;1301.64;36900.4;60218.16;3557.97;1506528.68
04/07/2018;31143.82;29233.86;28214.32;27782.86;28022.3;29587.64;32198.9;33917.15;36095.83;37391.8;38484.78;38660.11;38220.93;39054.64;39676.85;39883.71;39947.54;39885.35;42496.73;41233.9;40317.18;39676.45;37616.71;34493.17;35968.19;197816.86;1471.69;51996.68;83090.84;37356.47;373456.25;55790.41;28.6;25648.52;33987.7;2592.52;863236.53;9493.79;8898.28;8535.88;8411.28;8496.05;9018.52;10295.67;11575.26;12501.02;12838.35;13337.15;13401.86;12233.01;12793.9;13102.23;13092.24;13300.12;13482.2;13967.48;13508.59;12909;12644.56;11872.72;10627.67;11680.7;57207.03;247.65;13932.5;47982.67;9163.52;112699.63;27502.4;152.2;2035.24;9179.99;233.99;280336.83;9554.11;9236.52;9001.73;8863.52;8787.61;8618.14;8323.28;8933.25;9722.63;10111.73;10363.69;10420.41;10324.02;10700.7;10987.63;10920.3;10576.02;10418.86;10634.23;10263.3;10029.44;10389.27;10251.82;9914.68;9889.45;47154.84;273.73;15558.58;21645.31;13150;105792.92;10653.61;897.38;9780.81;11938.23;501.48;237346.89;5414.67;5258.86;5130.01;5027.64;4943.03;4863.99;4652.24;4546.31;4881.48;5200.26;5274.83;5244.31;5167.38;5312.24;5527.55;5569.06;5491.86;5104.82;4882.96;5284.19;5370.42;5420.15;5488.79;5413.34;5186.27;26469.27;295.48;6924.06;11314.67;10779.24;58778.5;5786.29;9.93;860.12;3252.82;0;124470.39;55606.39;52627.52;50881.94;50085.3;50248.99;52088.29;55470.09;58971.97;63200.96;65542.14;67460.45;67726.69;65945.34;67861.48;69294.26;69465.31;69315.54;68891.23;71981.4;70289.98;68626.04;68130.43;65230.04;60448.86;62724.61;330761.59;2277.14;83162.72;167629.43;68436.76;660730.01;90491.85;1300.66;36872.52;60172.67;3555.29;1505390.64
05/07/2018;31661.04;29802.9;28516.86;28051.67;28307.59;29753.55;32092.35;33794.15;36161.22;37811.55;38944.69;39410.18;39028.5;39912.24;40409.69;40432.24;40386.33;40070.26;42616.55;41346.59;40438.83;40107.41;38120.32;35144.52;36346.72;199898.68;1487.18;52543.89;83965.29;37749.61;377386.5;56377.54;28.9;25918.45;34345.38;2619.8;872321.23;9493.76;8834.68;8441.8;8347.66;8433.61;8973.65;10234.67;11428.34;12338.92;12731.09;13169.54;13278.8;12165.09;12720.89;13030.63;12991.21;13158.17;13265.21;13834.18;13355.29;12782.07;12632.36;11947.05;10717.95;11596.11;56792.74;245.86;13831.6;47635.18;9097.16;111883.45;27303.22;151.1;2020.5;9113.51;232.3;278306.62;9498.77;9196.96;8948.13;8875.2;8862.48;8731.26;8490.15;9245.46;10027.54;10351.31;10595.75;10656.28;10542.47;10864.1;11095.76;11070.96;10871.06;10804.07;10960.48;10619.44;10511.22;10813.74;10777.43;10382.11;10116.34;48236.68;280.01;15915.53;22141.9;13451.69;108220.04;10898.03;917.97;10005.2;12212.11;512.98;242792.13;5283.11;5144.04;5036.27;4943.5;4848.49;4799.92;4611.89;4508.13;4782.86;4910.45;5040.88;5077.22;5050.12;5262.5;5527.59;5548.44;5408.66;5155.85;5093.76;5268.08;5335.84;5464.85;5512.03;5447.34;5127.58;26169.73;292.14;6845.7;11186.63;10657.25;58113.33;5720.81;9.81;850.39;3216.01;0;123061.82;55936.68;52978.58;50943.06;50218.03;50452.17;52258.38;55429.06;58976.08;63310.54;65804.4;67750.86;68422.48;66786.18;68759.73;70063.67;70042.85;69824.22;69295.39;72504.97;70589.4;69067.96;69018.36;66356.83;61691.92;63186.74;333198.52;2293.92;83775.43;168864.46;68940.98;665598.02;91158.56;1310.24;37144.19;60616;3581.48;1516481.8
06/07/2018;32045.82;29799.98;28573.59;28214.46;28306.38;29799.25;32316.89;34114.07;36405.86;37962.41;39138.67;39056.57;38676.42;37876.58;35479.55;31748.2;30969.97;35178.38;39354.22;38499.61;38040.86;38060.07;36603.04;34127.7;34597.86;190280.34;1415.62;50015.68;79925.21;35933.25;359228.14;53664.88;27.51;24671.35;32692.82;2493.75;830348.55;9597.09;8942.69;8551.25;8425.68;8498.51;9073.37;10366.17;11612.85;12447;12754.49;13158.18;13079.88;12203.77;12382.29;11676.2;10356.53;10242.83;12136.05;13092.7;12520.1;11887.56;11854.78;11389.18;10426.44;11111.48;54419.25;235.58;13253.54;45644.4;8716.97;107207.6;26162.16;144.79;1936.06;8732.64;222.59;266675.59;9967.52;9628.51;9459;9357.35;9335.94;9194.99;8971.38;9678.96;10387.3;10609.69;10848.68;10854.23;10550.79;10179.16;9574.48;8842.11;8636.22;9435.23;10120.34;10067.36;10108.95;10636.51;10415.53;10165.15;9876.06;47090.97;273.36;15537.51;21615.99;13132.19;105649.61;10639.18;896.16;9767.56;11922.05;500.8;237025.38;5339.43;5215.96;5090.33;4987.69;4898.25;4830.25;4605.51;4541.81;4819.12;5012.1;5144.02;5146.1;5042.16;4968.32;4861.35;4735.06;4676.22;4625.51;4868.26;5184.59;5232.07;5353.66;5439.63;5404.97;5000.93;25523.38;284.93;6676.62;10910.33;10394.04;56678.02;5579.52;9.57;829.39;3136.58;0;120022.37;56949.86;53587.14;51674.17;50985.18;51039.08;52897.86;56259.95;59947.69;64059.28;66338.69;68289.55;68136.78;66473.14;65406.35;61591.58;55681.9;54525.24;61375.17;67435.52;66271.66;65269.44;65905.02;63847.38;60124.26;60586.33;319485.94;2199.51;80327.7;161914.94;66103.75;638205.73;87406.98;1256.32;35615.54;58121.39;3434.09;1454071.89
07/07/2018;31567.19;29640.19;28247.36;27667.51;27714.82;28125.39;28732.13;29230.91;31415.36;33148.37;34196.22;34420.7;34372.42;34143.72;33907.36;33963.55;34353.45;36365.85;41635.77;39753.78;37434.87;35645.74;33486;31234.05;32933.45;181126.46;1347.52;47609.56;76080.22;34204.59;341946.64;51083.2;26.19;23484.48;31120.05;2373.78;790402.71;9491.13;8821.57;8369.23;8171.72;8135.68;8262.03;8675.1;9145.41;9811.33;10275.91;10564.17;10702.77;10325.64;10192.11;9991.14;9856.4;9969.72;10717.81;12594.68;11681.23;10801.69;10165.68;9452.95;8668.23;9785.14;47923.39;207.46;11671.51;40195.97;7676.45;94410.55;23039.26;127.5;1704.96;7690.25;196.02;234843.33;9799.39;9407.29;9293.53;9133.56;9137.77;8845.78;8356.66;8607.9;9074.63;9430.81;9647.77;9698.5;9657.3;9608.69;9550.96;9673.83;9647.56;10342.02;11417.8;11100.02;10729.44;10539.36;10203.19;9958.95;9702.61;46263.95;268.56;15264.64;21236.37;12901.56;103794.18;10452.33;880.43;9596.02;11712.68;492.01;232862.71;5288.29;5159.54;5051.98;4961.59;4896.87;4840.39;4610.41;4447.95;4581.74;4687.24;4747.17;4744.58;4689.62;4768.14;4910.85;4944.67;4885.29;4895.06;5229.99;5430.95;5413.89;5403.89;5344.2;5273.71;4967;25350.2;282.99;6631.32;10836.31;10323.51;56293.45;5541.66;9.51;823.76;3115.3;0;119208.01;56146;53028.59;50962.1;49934.38;49885.14;50073.59;50374.3;51432.17;54883.06;57542.33;59155.33;59566.55;59044.98;58712.66;58360.31;58438.45;58856.02;62320.74;70878.24;67965.98;64379.89;61754.67;58486.34;55134.94;57388.2;302621.44;2083.41;76087.5;153368.05;62614.38;604517.18;82793.09;1190;33735.53;55053.37;3252.81;1377316.76
08/07/2018;29104.65;27326.26;26211.03;25438.57;25129.97;24982.3;24699.26;24386.48;25937.77;27295.15;28424.68;29351.61;29604.38;29333.86;29123.35;29250.76;29852.52;33056.45;37868.98;36248.51;34989.13;34113.01;32604.78;30419.97;29364.73;161499.32;1201.5;42450.52;67836.05;30498.13;304892.77;45547.75;23.35;20939.67;27747.84;2116.55;704753.43;7921.95;7381.79;7044.49;6881.28;6778.42;6806.75;7012.86;7083.45;7444.25;8019.36;8626.28;8959.2;8614.53;8319.08;8177.14;8166.36;8470.84;9627.43;11302.76;10913.27;10530.95;10241.82;9685.46;8832.93;8451.78;41393.16;179.19;10081.1;34718.71;6630.43;81545.8;19899.84;110.13;1472.64;6642.35;169.31;202842.65;9584.21;9240.5;9017.65;8898.21;8730.08;8461.1;7813.85;7872.91;8041.95;8214.25;8235.24;8434.72;8544.61;8562.45;8594.43;8611.71;8666.38;9556.76;10666.25;10345.8;10264.75;10207.52;10046.33;9700.56;9013.01;42975.79;249.47;14179.72;19727.01;11984.59;96417.11;9709.44;817.85;8913.99;10880.21;457.04;216312.22;5135.89;5052.75;4956.28;4860.23;4780.28;4709.43;4446.69;4284.16;4278.23;4313.2;4300.74;4319.19;4371.27;4488.59;4580.99;4615.49;4609.22;4606.65;4933.97;5250.15;5286.16;5344.63;5399.53;5359.05;4761.78;24302.82;271.3;6357.34;10388.59;9896.98;53967.61;5312.7;9.11;789.73;2986.59;0;114282.77;51746.7;49001.3;47229.45;46078.29;45418.75;44959.58;43972.66;43627;45702.2;47841.96;49586.94;51064.72;51134.79;50703.98;50475.91;50644.32;51598.96;56847.29;64771.96;62757.73;61070.99;59906.98;57736.1;54312.51;51591.29;272053.01;1872.96;68401.74;137876.01;56289.57;543453.62;74429.98;1069.8;30327.83;49492.31;2924.24;1238191.07
09/07/2018;28317.63;26885.35;25938.39;25436.77;25465.42;26302.54;27648.43;28480.22;30636.58;32567.78;33974.18;34539.35;34809.71;35221.41;35313.28;35336.5;35410.03;36660.46;39406.85;38427.62;37435.31;36850.74;34981.61;32115.51;32423.4;178321.34;1326.65;46872.23;74901.96;33674.86;336650.88;50292.07;25.78;23120.78;30638.1;2337.02;778161.67;8170.74;7807.62;7614.7;7567.43;7728.88;8288.43;9542.33;10864.64;11822.41;12282.7;12812.59;12920.51;11851.66;12380.12;12616.08;12619.91;12841.51;13049.28;13430.84;13127.29;12661.91;12476.14;11683.59;10401.96;11106.8;54396.33;235.48;13247.96;45625.18;8713.3;107162.45;26151.14;144.73;1935.25;8728.96;222.5;266563.27;9274.53;9032.64;8888.25;8791.96;8793.38;8719.87;8485.64;9162.93;9926.89;10364.9;10615.75;10653.24;10483.28;10813.91;11070.58;11010.87;10803.92;10596.19;10850.71;10522.43;10249.5;10697.9;10628.68;10157.47;10024.81;47800.24;277.47;15771.53;21941.57;13329.98;107240.89;10799.42;909.66;9914.68;12101.62;508.34;240595.42;5222.49;5080.73;5011.15;4904.32;4837.09;4764.17;4511.88;4490.91;4850.36;5095.26;5214.29;5216.21;5162.93;5422.26;5693.19;5705.82;5560.98;5279.73;5228.23;5410.5;5466.45;5607.66;5698.17;5611.92;5210.28;26591.83;296.85;6956.12;11367.06;10829.15;59050.65;5813.08;9.97;864.11;3267.89;0;125046.7;50985.39;48806.34;47452.49;46700.48;46824.77;48075.01;50188.28;52998.7;57236.24;60310.64;62616.81;63329.31;62307.58;63837.7;64693.13;64673.1;64616.44;65585.66;68916.63;67487.84;65813.17;65632.44;62992.05;58286.86;58765.29;309883.19;2133.4;77913.3;157048.29;64116.88;619023.27;84779.8;1218.56;34545.05;56374.44;3330.87;1410367.06
10/07/2018;29695.51;28037.77;27066.82;26792.57;26981.47;28263.4;30820.55;32738.24;34867.07;36182.73;37146.63;37071.51;36497.4;37155.07;37586.46;37806.85;37830.96;38304.01;40416.54;39518.48;38351.05;37857.86;35395.26;32228.93;34358.88;188966.03;1405.84;49670.21;79373.15;35685.05;356746.87;53294.2;27.32;24500.94;32467;2476.52;824613.14;9342.27;8788.42;8421.75;8308.5;8421.58;8905.86;10055.65;11236.84;12266.49;12751.59;13176.17;13195.05;12010.7;12511;12780.44;12814.84;12918.77;13124.89;13853.33;13586.01;12929.77;12767.07;11923.68;10621.14;11529.66;56467.29;244.45;13752.33;47362.21;9045.03;111242.31;27146.76;150.24;2008.92;9061.29;230.97;276711.81;9746.15;9443.47;9224.3;9085.96;9002.51;8986.41;8678.05;9256.47;9991.18;10350.97;10481.51;10493.7;10339.74;10623.86;10923.35;10949.92;10831.57;10631.86;10712.97;10408.48;10199.35;10607.25;10466.42;10040.57;10061.5;47975.2;278.49;15829.26;22021.88;13378.77;107633.4;10838.95;912.99;9950.97;12145.92;510.2;241476.02;5441.87;5265.36;5095.58;4898.71;4690.71;4624.43;4418.53;4356.14;4656.89;4837.69;4912.27;4871.76;4808.94;5033.88;5291.61;5360.37;5272.53;4978.31;4946.04;5078.6;5116.09;5244.5;5351.04;5303.93;4993.99;25487.95;284.53;6667.36;10895.19;10379.61;56599.35;5571.77;9.56;828.24;3132.23;0;119855.78;54225.8;51535.02;49808.45;49085.74;49096.27;50780.1;53972.78;57587.69;61781.63;64122.98;65716.58;65632.02;63656.78;65323.81;66581.86;66931.98;66853.83;67039.07;69928.88;68591.57;66596.26;66476.68;63136.4;58194.57;60944.03;321372.18;2212.5;80801.96;162870.89;66494.03;641973.7;87923.04;1263.74;35825.81;58464.54;3454.36;1462656.75
11/07/2018;29363.19;27512.01;26467.24;26193.6;26537.75;27890.18;30225.28;32074.81;34157.29;35503.78;36450.91;36354.51;35832.82;36514.49;36976.82;37236.59;37484.82;37809.22;41379.27;39854.58;38740.86;38000.56;35546.73;32300.54;34016.99;187085.73;1391.85;49175.97;78583.35;35329.96;353197.07;52763.9;27.05;24257.15;32143.94;2451.88;816407.85;9469.9;8826.28;8460.25;8358.97;8401.03;8953.44;10176.08;11331.3;12369.14;12798.05;13249.43;13226;11992.61;12443.56;12696.57;12669.51;12880.42;13118.82;14161.09;13638.77;12988.58;12779.69;12054.93;10730.78;11573.97;56684.29;245.39;13805.18;47544.22;9079.79;111669.81;27251.09;150.81;2016.64;9096.11;231.86;277775.2;9660.67;9360.72;9220.42;9136.41;9095.72;9022.66;8669.4;9295.57;10093.65;10495.44;10788.49;10854.73;10580.31;10876.99;11141.7;11103.15;10925.73;10666.75;10828.37;10394.45;10227.42;10688.92;10532.82;10152.37;10158.87;48439.47;281.18;15982.44;22234.99;13508.24;108675.01;10943.84;921.83;10047.26;12263.46;515.14;243812.86;5200.2;5068.69;4934.98;4857.59;4763.43;4677.82;4441.83;4385.95;4690.9;4896.21;5007.84;4953.2;4903.1;5099.68;5280.55;5402.77;5331.79;5082.83;4952.46;5215.25;5254.27;5350.74;5420.91;5345.05;5021.59;25628.79;286.1;6704.2;10955.39;10436.96;56912.09;5602.56;9.61;832.81;3149.54;0;120518.04;53693.96;50767.7;49082.89;48546.57;48797.93;50544.1;53512.59;57087.63;61310.98;63693.48;65496.67;65388.44;63308.84;64934.72;66095.64;66412.02;66622.76;66677.62;71321.19;69103.05;67211.13;66819.91;63555.39;58528.74;60771.41;320461.94;2206.23;80573.1;162409.58;66305.69;640155.39;87674;1260.16;35724.34;58298.94;3444.58;1458513.95
12/07/2018;29482.58;27625.62;26602.25;26319.71;26723.88;28037.27;30325.76;32173.67;34588.71;36051.88;37072.27;37114.06;36555.66;37210.99;37433.52;37796.87;38036.09;38394.1;41527.98;40198.59;38925.66;38373.66;36095.58;33002.63;34402.87;189207.99;1407.64;49733.81;79474.78;35730.74;357203.66;53362.44;27.36;24532.32;32508.57;2479.7;825668.99;9599.86;8921.08;8532.41;8412.33;8458.42;8941.03;10236.13;11429.73;12526.52;12946.57;13346.65;13270.09;11962.9;12434.6;12651.43;12645.7;12869.41;13048.15;13967.62;13608.04;12881.99;12721.65;12010.89;10780.36;11591.82;56771.71;245.77;13826.47;47617.54;9093.79;111842.02;27293.11;151.05;2019.75;9110.14;232.21;278203.56;9739.64;9503.92;9272.92;9183.25;9164.03;9110.62;8903.58;9537.2;10222.66;10585.34;10749.65;10726.2;10422.42;10638.09;10897.72;10868.33;10664.9;10405.34;10626.33;10300.44;10132.3;10590.19;10510.81;10110.5;10119.43;48251.43;280.09;15920.4;22148.67;13455.8;108253.13;10901.36;918.25;10008.26;12215.85;513.14;242866.38;5198.85;5053.7;4939.71;4814.81;4739.81;4672.57;4448.67;4399.31;4772.09;4973.45;5083.24;5093.87;5041.87;5271.77;5418.26;5411.64;5324.93;5100.43;5049.95;5279.36;5282.93;5449.08;5534.5;5463.61;5075.77;25905.32;289.19;6776.53;11073.6;10549.57;57526.16;5663.01;9.71;841.8;3183.52;0;121818.41;54020.93;51104.32;49347.29;48730.1;49086.14;50761.49;53914.14;57539.91;62109.98;64557.24;66251.81;66204.22;63982.85;65555.45;66400.93;66722.54;66895.33;66948.02;71171.88;69386.43;67222.88;67134.58;64151.78;59357.1;61189.89;322668.65;2221.43;81127.92;163527.94;66762.28;644563.53;88277.73;1268.83;35970.34;58700.39;3468.3;1468557.34
